#!,Workbook:,Custom,Custom,,,
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.,,,,,
#!,For more information visit http://aka.ms/hackingstem/,,,,,
2230791,-0.18,0.47,9.36,0.03,-0.26,0.02
2230801,-0.11,0.35,9.38,0.04,-0.33,0.02
2230811,0.04,0.27,9.31,0.04,-0.38,0.03
2230821,0.23,0.22,9.2,0.04,-0.38,0.02
2230831,0.43,0.2,9.11,0.05,-0.31,0.02
2230841,0.57,0.23,9,0.04,-0.19,0.01
2230851,0.62,0.3,8.9,0.04,-0.02,0
2230861,0.57,0.37,8.93,0.04,0.15,0
2230871,0.45,0.46,8.98,0.03,0.3,-0.01
2230881,0.27,0.53,9.02,0.03,0.42,-0.01
2230891,0.06,0.59,9.05,0.02,0.49,-0.01
2230901,-0.1,0.62,9,0.02,0.5,-0.01
2230911,-0.93,0.71,9.49,0,0.36,-0.01
2230921,-0.39,0.65,9.58,0.01,0.18,0.01
2230931,-0.43,0.67,9.48,0.02,0.06,0.01
2230941,-0.49,0.7,9.5,0.04,-0.06,0.01
2230951,-0.33,0.7,9.21,0.04,-0.13,0.02
2230961,-0.13,0.62,9.11,0.04,-0.12,0.01
2230971,-0.27,0.51,9.25,0.03,-0.14,0.01
2230981,-0.21,0.42,9.39,0.04,-0.2,0.01
2230991,-0.08,0.29,9.4,0.04,-0.27,0.01
2231001,0,0.23,9.38,0.05,-0.32,0.01
2231011,0.07,0.21,9.33,0.05,-0.37,0.01
2231021,0.19,0.23,9.22,0.05,-0.37,0.01
2231031,0.29,0.33,9.12,0.05,-0.33,0.02
2231041,0.45,0.41,9,0.05,-0.24,0.02
2231051,0.58,0.52,8.87,0.04,-0.09,0.02
2231061,0.62,0.61,8.81,0.03,0.11,0.01
2231071,0.52,0.65,8.85,0.02,0.31,0
2231081,0.34,0.66,8.9,0.02,0.48,0
2231091,0.12,0.63,8.97,0.01,0.6,-0.01
2231101,-0.08,0.62,8.75,-0.01,0.61,-0.03
2231111,-0.56,0.51,9.47,-0.03,0.46,0
2231121,-0.36,0.45,9.46,-0.02,0.33,-0.01
2231131,-0.61,0.41,9.69,0,0.2,0
2231141,-0.57,0.4,9.62,0.02,0.05,0.01
2231151,-0.43,0.43,9.46,0.04,-0.06,0.01
2231161,-0.39,0.42,9.45,0.05,-0.13,0.01
2231171,-0.45,0.41,9.54,0.07,-0.21,0.01
2231181,-0.31,0.42,9.5,0.09,-0.31,0.02
