Variance,Std_Dev,Label_R
0.095121,0.308416926,0.4
0.119596,0.345826546,0.4
0.177565,0.421384622,0.4
0.238549,0.488414783,1.0
0.289324,0.537888464,1.0
0.242489,0.492431721,1.0
0.154576,0.393161544,0.4
0.117061,0.342141783,0.4
0.087724,0.296182376,0.4
0.090064,0.300106648,0.4
0.145385,0.38129385,0.4
0.203641,0.451265997,1.0
0.234264,0.484008264,1.0
0.229701,0.479271322,1.0
0.18872,0.434419152,0.4
0.12792,0.357659056,0.4
0.078576,0.28031411,0.4
0.08776,0.296243143,0.4
0.138769,0.372517114,0.4
0.194041,0.440500851,0.4
0.216089,0.46485374,1.0
0.207561,0.45558863,1.0
0.166201,0.407677569,0.4
0.109201,0.330455746,0.4
0.068324,0.2613886,0.4
0.080281,0.28333902,0.4
0.13238,0.363840624,0.4
0.186476,0.43182867,0.4
0.220629,0.469711614,1.0
0.208764,0.456906993,1.0
0.164604,0.405714185,0.4
0.114144,0.337852039,0.4
0.091044,0.301734983,0.4
0.114084,0.337763231,0.4
0.181489,0.426015258,0.4
0.244156,0.494121443,1.0
0.261096,0.510975538,1.0
0.24004,0.489938772,1.0
0.169676,0.411917467,0.4
0.107516,0.327896325,0.4
0.098745,0.314237172,0.4
0.152289,0.390242232,0.4
0.213201,0.461736938,1.0
0.251409,0.50140702,1.0
0.247465,0.497458541,1.0
0.199636,0.446806446,0.4
0.140101,0.374300681,0.4
0.089656,0.299426118,0.4
0.094424,0.307284884,0.4
0.148841,0.385799171,0.4
0.206081,0.453961452,1.0
0.222104,0.471279111,1.0
0.206984,0.454954943,1.0
0.167681,0.409488706,0.4
0.108785,0.329825712,0.4
0.079436,0.281843928,0.4
0.103516,0.321739025,0.4
0.207201,0.455193366,1.0
0.361976,0.601644413,1.0
0.360836,0.600696263,1.0
0.309284,0.556133078,1.0
0.255789,0.50575587,1.0
0.221076,0.470187197,1.0
0.234189,0.48393078,1.0
0.29686,0.544848603,1.0
0.353581,0.594626774,1.0
0.374005,0.611559482,1.0
0.320189,0.565852454,1.0
0.14408,0.379578714,0.4
0.082096,0.286523996,0.4
0.07018,0.264915081,0.4
0.163504,0.404356279,0.4
0.275665,0.525038094,1.0
0.359665,0.599720768,1.0
0.370865,0.608986864,1.0
0.342284,0.585050425,1.0
0.292181,0.540537695,1.0
0.25322,0.503209698,1.0
0.270104,0.519715307,1.0
0.309349,0.556191514,1.0
0.344309,0.586778493,1.0
0.342684,0.585392176,1.0
0.288021,0.53667588,1.0
0.174516,0.417751122,0.4
0.030644,0.175054277,0.4
0.033236,0.182307433,0.4
0.031744,0.17816846,0.4
0.059849,0.244640553,0.4
0.079796,0.282481858,0.4
0.147049,0.383469686,0.4
0.178001,0.421901647,0.4
0.156785,0.395960857,0.4
0.127756,0.357429713,0.4
0.08936,0.29893143,0.4
0.065056,0.255060777,0.4
0.075664,0.2750709,0.4
0.114521,0.338409515,0.4
0.162036,0.402536955,0.4
0.199156,0.446268977,0.4
0.165241,0.406498462,0.4
0.109504,0.330913886,0.4
0.082256,0.286803068,0.4
0.057504,0.239799917,0.4
0.042669,0.20656476,0.4
0.125524,0.354293664,0.4
0.223156,0.472393903,1.0
0.289069,0.537651374,1.0
0.303421,0.550836636,1.0
0.254221,0.504203332,1.0
0.202141,0.449600934,1.0
0.16486,0.406029556,0.4
0.165929,0.407343835,0.4
0.205704,0.453546029,1.0
0.253576,0.503563303,1.0
0.282201,0.531225941,1.0
0.257244,0.507192271,1.0
0.186124,0.431420908,0.4
0.076556,0.276687549,0.4
0.07006,0.264688496,0.4
0.046921,0.216612557,0.4
0.028764,0.169599528,0.4
0.14664,0.382936026,0.4
0.342021,0.584825615,1.0
0.513741,0.716757281,1.0
0.616389,0.785104452,1.0
0.596565,0.772376204,1.0
0.533381,0.730329378,1.0
0.479904,0.692751038,1.0
0.510944,0.714803469,1.0
0.597849,0.773206958,1.0
0.621496,0.788350176,1.0
0.680649,0.825014545,1.0
0.602296,0.776077316,1.0
0.406356,0.637460587,1.0
0.125085,0.353673578,0.4
0.128901,0.359027854,0.4
0.092445,0.304047694,0.4
0.147621,0.384214784,0.4
0.203404,0.451003326,1.0
0.421804,0.649464395,1.0
0.49854,0.706073651,1.0
0.427429,0.653780544,1.0
0.349629,0.591294343,1.0
0.270716,0.520303757,1.0
0.239344,0.489227963,1.0
0.264405,0.514203267,1.0
0.312804,0.559288834,1.0
0.346824,0.588917651,1.0
0.365049,0.60419285,1.0
0.203889,0.451540696,1.0
0.065016,0.254982352,0.4
0.062061,0.249120453,0.4
0.054096,0.232585468,0.4
0.067524,0.259853805,0.4
0.088976,0.298288451,0.4
0.08984,0.299733215,0.4
0.077056,0.277589625,0.4
0.056329,0.237337313,0.4
0.033729,0.183654567,0.4
0.018961,0.137698947,0.4
0.021481,0.146563979,0.4
0.036849,0.191960934,0.4
0.046524,0.215694228,0.4
0.049624,0.22276445,0.4
0.042681,0.206593804,0.4
0.03292,0.181438695,0.4
0.023089,0.15195065,0.4
0.016144,0.127059041,0.4
0.018809,0.137145908,0.4
0.023345,0.152790707,0.4
0.045545,0.213412746,0.4
0.05432,0.233066514,0.4
0.049761,0.223071737,0.4
0.039364,0.198403629,0.4
0.028545,0.168952656,0.4
0.020841,0.144364123,0.4
0.024404,0.156217797,0.4
0.039625,0.199060292,0.4
0.059076,0.243055549,0.4
0.073505,0.271118055,0.4
0.060976,0.246933189,0.4
0.040816,0.202029701,0.4
0.029301,0.171175349,0.4
0.027149,0.164769536,0.4
0.033269,0.182397917,0.4
0.080645,0.283980633,0.4
0.125789,0.35466745,0.4
0.165589,0.406926283,0.4
0.159856,0.399819959,0.4
0.146221,0.382388546,0.4
0.125044,0.353615611,0.4
0.113841,0.337403319,0.4
0.106369,0.326142607,0.4
0.126796,0.35608426,0.4
0.153985,0.392409225,0.4
0.169321,0.41148633,0.4
0.158856,0.398567435,0.4
0.101169,0.318070747,0.4
0.044036,0.209847564,0.4
0.043361,0.208233043,0.4
0.02564,0.160124951,0.4
0.022244,0.149144226,0.4
0.021584,0.146914941,0.4
0.084944,0.29145154,0.4
0.148045,0.384766163,0.4
0.235261,0.485037112,1.0
0.310469,0.557197452,1.0
0.329709,0.574202926,1.0
0.287205,0.535915105,1.0
0.251484,0.501481804,1.0
0.231221,0.480854448,1.0
0.249869,0.499868983,1.0
0.234189,0.48393078,1.0
0.303141,0.550582419,1.0
0.361584,0.601318551,1.0
0.349809,0.591446532,1.0
0.245769,0.495750946,1.0
0.096289,0.310304689,0.4
0.080481,0.283691734,0.4
0.054584,0.23363219,0.4
0.045489,0.213281504,0.4
0.14358,0.378919517,0.4
0.296361,0.544390485,1.0
0.442164,0.664954134,1.0
0.474256,0.688662472,1.0
0.46696,0.683344715,1.0
0.41376,0.64324179,1.0
0.422085,0.649680691,1.0
0.380484,0.616833851,1.0
0.365805,0.604818154,1.0
0.257461,0.507406149,1.0
0.317504,0.563474933,1.0
0.352221,0.593482097,1.0
0.32868,0.573306201,1.0
0.311881,0.55846307,1.0
0.234496,0.48424787,1.0
0.116236,0.340934011,0.4
0.115904,0.340446765,0.4
0.080429,0.283600071,0.4
0.037984,0.194894843,0.4
0.20272,0.450244378,1.0
0.632341,0.795198717,1.0
0.741229,0.860946572,1.0
0.765564,0.874965142,1.0
0.763081,0.873545076,1.0
0.6343,0.796429532,1.0
0.580316,0.761784746,1.0
0.537624,0.733228477,1.0
0.556056,0.745691625,1.0
0.557969,0.746973226,1.0
0.621345,0.788254401,1.0
0.437345,0.661320648,1.0
0.371096,0.609176493,1.0
0.280265,0.529400604,1.0
0.079376,0.281737466,0.4
0.013244,0.115082579,0.4
0.02528,0.158996855,0.4
0.113984,0.337615166,0.4
0.234401,0.48414977,1.0
0.388169,0.623032102,1.0
0.447044,0.668613491,1.0
0.473876,0.688386519,1.0
0.395924,0.62922492,1.0
0.394085,0.627761898,1.0
0.352685,0.593872882,1.0
0.344789,0.587187364,1.0
0.38636,0.621578635,1.0
0.453564,0.673471603,1.0
0.482684,0.694754633,1.0
0.408524,0.639158822,1.0
0.309785,0.556583327,1.0
0.121961,0.349229151,0.4
0.025304,0.159072311,0.4
0.026501,0.162791277,0.4
0.016349,0.127863208,0.4
0.099916,0.316094922,0.4
0.362044,0.601700922,1.0
0.49558,0.703974431,1.0
0.527689,0.726422054,1.0
0.527224,0.726101921,1.0
0.516436,0.718634817,1.0
0.505384,0.71090365,1.0
0.430309,0.65597942,1.0
0.402269,0.634246797,1.0
0.398341,0.631142615,1.0
0.497981,0.705677688,1.0
0.501876,0.708432072,1.0
0.505581,0.711042193,1.0
0.501309,0.708031779,1.0
0.399744,0.632253114,1.0
0.153036,0.39119816,0.4
0.152604,0.390645619,0.4
0.069916,0.264416338,0.4
0.130076,0.360660505,0.4
1.283509,1.132920562,1.0
1.873285,1.368680021,1.0
1.843684,1.357823258,1.0
1.811764,1.34601783,1.0
1.732741,1.316336203,1.0
1.6499,1.284484332,1.0
1.503884,1.226329483,1.0
1.487596,1.219670447,1.0
1.482925,1.21775408,1.0
1.049541,1.024471083,1.0
0.591204,0.768897913,1.0
0.24932,0.499319537,1.0
0.275781,0.52514855,1.0
0.263904,0.513715875,1.0
0.215296,0.464,1.0
0.054685,0.233848241,0.4
0.011341,0.106494131,0.4
0.043296,0.208076909,0.4
0.083684,0.289281869,0.4
0.584016,0.764209395,1.0
0.649961,0.806201588,1.0
0.662364,0.813857481,1.0
0.667164,0.816801077,1.0
0.667416,0.816955323,1.0
0.647985,0.804975155,1.0
0.597529,0.773,1.0
0.527784,0.72648744,1.0
0.351144,0.592574046,1.0
0.463156,0.680555655,1.0
0.313509,0.559918744,1.0
0.349629,0.591294343,1.0
0.388356,0.623182156,1.0
0.37152,0.609524405,1.0
0.271521,0.52107677,1.0
0.096576,0.310766794,0.4
0.095589,0.309174708,0.4
0.28774,0.536414019,1.0
0.612476,0.782608459,1.0
0.894976,0.946031712,1.0
0.981504,0.990708837,1.0
0.921024,0.959699953,1.0
0.814464,0.902476592,1.0
0.760121,0.871849184,1.0
0.832049,0.9121672,1.0
0.945856,0.972551284,1.0
0.96144,0.980530469,1.0
0.937329,0.968157529,1.0
0.731284,0.855151449,1.0
0.381761,0.617868109,1.0
0.091184,0.301966886,0.4
0.149541,0.386705314,0.4
0.228189,0.477691323,1.0
0.331901,0.576108497,1.0
0.376389,0.613505501,1.0
0.344924,0.587302307,1.0
0.271781,0.521326193,1.0
0.192644,0.438912292,0.4
0.13404,0.366114736,0.4
0.158401,0.397996231,0.4
0.248025,0.498021084,1.0
0.340425,0.58345951,1.0
0.389001,0.623699447,1.0
0.388041,0.62292937,1.0
0.2994,0.547174561,1.0
0.200729,0.448027901,1.0
0.169401,0.411583527,0.4
0.820201,0.905649491,1.0
1.146364,1.070683894,1.0
1.283824,1.133059575,1.0
1.689424,1.299778443,1.0
1.664061,1.289984884,1.0
1.538956,1.240546654,1.0
1.449289,1.203864195,1.0
1.537944,1.240138702,1.0
1.676905,1.294953667,1.0
1.565404,1.251161061,1.0
1.329036,1.152838237,1.0
1.1019,1.049714247,1.0
0.944544,0.971876535,1.0
0.19888,0.445959639,0.4
0.252304,0.502298716,1.0
0.242369,0.492309862,1.0
0.372985,0.610724979,1.0
0.447689,0.669095658,1.0
0.468476,0.684453066,1.0
0.421821,0.649477482,1.0
0.286884,0.535615534,1.0
0.219156,0.468141004,1.0
0.126196,0.355240763,0.4
0.185441,0.43062861,0.4
0.296609,0.544618215,1.0
0.377129,0.614108297,1.0
0.395036,0.628518894,1.0
0.343929,0.586454602,1.0
0.245841,0.495823557,1.0
0.149241,0.386317227,0.4
0.123825,0.351887766,0.4
0.093456,0.305705741,0.4
0.249569,0.499568814,1.0
0.511721,0.715346769,1.0
0.699401,0.836301979,1.0
0.6509,0.806783738,1.0
0.587309,0.766360881,1.0
0.51572,0.718136477,1.0
0.539044,0.734196159,1.0
0.607396,0.779356145,1.0
0.678881,0.823942352,1.0
0.702785,0.83832273,1.0
0.675449,0.821857044,1.0
0.470136,0.685664641,1.0
0.158676,0.398341562,0.4
0.055764,0.236144024,0.4
0.065189,0.255321366,0.4
0.180804,0.425210536,0.4
0.293284,0.541557015,1.0
0.365785,0.60480162,1.0
0.345436,0.587738037,1.0
0.300064,0.547780978,1.0
0.248356,0.498353288,1.0
0.219704,0.468725933,1.0
0.245681,0.495662183,1.0
0.307924,0.554909002,1.0
0.35328,0.59437362,1.0
0.343276,0.585897602,1.0
0.268504,0.518173716,1.0
0.134644,0.366938687,0.4
0.04018,0.200449495,0.4
0.04328,0.208038458,0.4
0.037421,0.193445083,0.4
0.087221,0.295332017,0.4
0.22594,0.475331463,1.0
0.409204,0.63969055,1.0
0.509776,0.713985994,1.0
0.55222,0.743115065,1.0
0.629921,0.793675626,1.0
0.595484,0.771676098,1.0
0.594381,0.770961089,1.0
0.657581,0.810913682,1.0
0.61464,0.783989796,1.0
0.673881,0.820902552,1.0
0.657009,0.810560917,1.0
0.495376,0.703829525,1.0
0.290101,0.538610249,1.0
0.057484,0.239758212,0.4
0.071801,0.267957086,0.4
0.184745,0.42981973,0.4
0.360281,0.600234121,1.0
0.456161,0.67539692,1.0
0.490289,0.700206398,1.0
0.443809,0.666189913,1.0
0.371904,0.609839323,1.0
0.311781,0.558373531,1.0
0.302949,0.55040803,1.0
0.346661,0.588779246,1.0
0.431285,0.656722925,1.0
0.461069,0.679020618,1.0
0.378245,0.61501626,1.0
0.241469,0.491394953,1.0
0.070504,0.265525893,0.4
0.064929,0.254811695,0.4
0.044689,0.211397729,0.4
0.037569,0.193827243,0.4
0.415481,0.644578157,1.0
0.603401,0.776788903,1.0
0.646956,0.804335751,1.0
0.636261,0.797659702,1.0
0.605685,0.778257669,1.0
0.654376,0.808935102,1.0
0.570241,0.755143033,1.0
0.536625,0.732546927,1.0
0.615624,0.784617104,1.0
0.676181,0.822302256,1.0
0.582549,0.763248976,1.0
0.503349,0.70947093,1.0
0.425916,0.652622402,1.0
0.30006,0.547777327,1.0
0.076029,0.275733567,0.4
0.075909,0.27551588,0.4
0.032085,0.179122863,0.4
0.328744,0.573362015,1.0
0.599981,0.774584405,1.0
0.696524,0.834580134,1.0
0.760785,0.872229901,1.0
0.75396,0.868308701,1.0
0.847989,0.920863182,1.0
0.754596,0.868674853,1.0
0.71002,0.842626845,1.0
0.781124,0.883812197,1.0
0.803204,0.896216492,1.0
0.785956,0.886541595,1.0
0.657844,0.811075829,1.0
0.563124,0.750415885,1.0
0.37068,0.608834953,1.0
0.094124,0.306796349,0.4
0.070361,0.26525648,0.4
0.071201,0.266835155,0.4
0.193516,0.439904535,0.4
0.569101,0.754387831,1.0
0.722869,0.850217031,1.0
0.769184,0.877031356,1.0
0.799456,0.894123034,1.0
0.735196,0.857435712,1.0
0.667264,0.816862289,1.0
0.637476,0.798420942,1.0
0.656676,0.810355478,1.0
0.444424,0.666651333,1.0
0.495349,0.703810344,1.0
0.368864,0.607341749,1.0
0.292645,0.540966727,1.0
0.21592,0.464671927,1.0
0.041329,0.203295352,0.4
0.033145,0.182057683,0.4
0.019249,0.138740765,0.4
0.018004,0.134178985,0.4
0.093289,0.30543248,0.4
0.239089,0.488967279,1.0
0.649945,0.806191665,1.0
0.777521,0.881771512,1.0
0.809465,0.899702729,1.0
0.822344,0.906831848,1.0
0.7674,0.876013699,1.0
0.8259,0.908790405,1.0
0.784209,0.885555758,1.0
0.771369,0.878276152,1.0
0.520236,0.721273873,1.0
0.572904,0.756904221,1.0
0.404484,0.635990566,1.0
0.340536,0.583554625,1.0
0.286785,0.535523109,1.0
0.157656,0.39705919,0.4
0.040329,0.200820816,0.4
0.024924,0.157873367,0.4
0.026216,0.161913557,0.4
0.041096,0.202721484,0.4
0.056324,0.237326779,0.4
0.068504,0.261732688,0.4
0.126601,0.355810343,0.4
0.16252,0.403137694,0.4
0.139861,0.373979946,0.4
0.101024,0.317842728,0.4
0.067725,0.260240274,0.4
0.048676,0.220626381,0.4
0.044041,0.209859477,0.4
0.051976,0.227982455,0.4
0.074341,0.27265546,0.4
0.112309,0.33512535,0.4
0.123464,0.351374444,0.4
0.098156,0.31329858,0.4
0.089336,0.298891285,0.4
0.077896,0.279098549,0.4
0.054856,0.234213578,0.4
0.047521,0.217993119,0.4
0.061296,0.24758029,0.4
0.082176,0.286663566,0.4
0.098916,0.314509141,0.4
0.093429,0.305661578,0.4
0.069821,0.264236636,0.4
0.048741,0.22077364,0.4
0.040029,0.200072487,0.4
0.044516,0.210988151,0.4
0.054116,0.232628459,0.4
0.05708,0.238914211,0.4
0.050276,0.224223103,0.4
0.052469,0.229061127,0.4
0.072181,0.268665219,0.4
0.132445,0.363929938,0.4
0.165181,0.406424655,0.4
0.161716,0.402139279,0.4
0.153001,0.391153423,0.4
0.139681,0.373739214,0.4
0.132796,0.364411855,0.4
0.136741,0.369785073,0.4
0.147101,0.383537482,0.4
0.156556,0.395671581,0.4
0.144189,0.379722267,0.4
0.076245,0.276124972,0.4
0.011661,0.10798611,0.4
0.007749,0.088028405,0.1
0.008925,0.094472218,0.1
0.057664,0.240133296,0.4
0.111104,0.333322666,0.4
0.166796,0.40840666,0.4
0.186536,0.431898136,0.4
0.172524,0.415360085,0.4
0.162965,0.403689237,0.4
0.133181,0.364939721,0.4
0.10166,0.318841653,0.4
0.092001,0.303316666,0.4
0.106561,0.326436824,0.4
0.155961,0.394918979,0.4
0.211176,0.459538899,1.0
0.211629,0.460031521,1.0
0.190036,0.435931187,0.4
0.171241,0.41381276,0.4
0.170009,0.412321477,0.4
0.12314,0.350913095,0.4
0.097136,0.311666488,0.4
0.144521,0.380159177,0.4
0.318249,0.564135622,1.0
0.492764,0.701971509,1.0
0.531465,0.729016461,1.0
0.455244,0.674717719,1.0
0.355809,0.596497276,1.0
0.266841,0.516566549,1.0
0.250209,0.500208956,1.0
0.2728,0.522302594,1.0
0.317536,0.563503327,1.0
0.355849,0.596530804,1.0
0.30664,0.553750847,1.0
0.173661,0.416726529,0.4
0.0517,0.22737634,0.4
0.042361,0.205817881,0.4
0.014476,0.12031625,0.4
0.025801,0.160626897,0.4
0.100585,0.317151383,0.4
0.214944,0.463620534,1.0
0.368836,0.607318697,1.0
0.4945,0.70320694,1.0
0.518329,0.719950693,1.0
0.557504,0.746661905,1.0
0.521024,0.721819922,1.0
0.529529,0.727687433,1.0
0.587121,0.766238214,1.0
0.559681,0.748118306,1.0
0.627804,0.792340836,1.0
0.628889,0.79302522,1.0
0.494209,0.703,1.0
0.256881,0.506834292,1.0
0.048984,0.221323293,0.4
0.058884,0.242660256,0.4
0.240184,0.490085707,1.0
0.481564,0.693948125,1.0
0.667809,0.817195815,1.0
0.772849,0.879118308,1.0
0.733409,0.856393017,1.0
0.780249,0.883317044,1.0
0.705849,0.840148201,1.0
0.693144,0.832552701,1.0
0.759796,0.871662779,1.0
0.814036,0.902239436,1.0
0.811936,0.901074914,1.0
0.70478,0.839511763,1.0
0.515276,0.717827277,1.0
0.248136,0.498132512,1.0
0.033684,0.183532014,0.4
0.017684,0.132981202,0.4
0.153476,0.391760131,0.4
0.3929,0.626817358,1.0
0.550581,0.742011455,1.0
0.643805,0.802374601,1.0
0.644941,0.803082188,1.0
0.761309,0.872530229,1.0
0.719064,0.847976415,1.0
0.695896,0.834203812,1.0
0.723541,0.850612133,1.0
0.699976,0.836645684,1.0
0.712709,0.844220943,1.0
0.602756,0.776373621,1.0
0.43274,0.657829765,1.0
0.22424,0.473539861,1.0
0.059504,0.243934417,0.4
0.016149,0.127078716,0.4
0.139629,0.37366964,0.4
0.263856,0.513669154,1.0
0.326016,0.570978108,1.0
0.331269,0.575559728,1.0
0.313629,0.560025892,1.0
0.290925,0.539374638,1.0
0.263924,0.51373534,1.0
0.258416,0.508346339,1.0
0.262945,0.51278163,1.0
0.238609,0.488476202,1.0
0.20942,0.4576243,1.0
0.138269,0.371845398,0.4
0.056261,0.237194013,0.4
0.001501,0.038742741,0.1
0.001904,0.043634848,0.1
0.00238,0.048785244,0.1
0.004941,0.070292247,0.1
0.006536,0.080845532,0.1
0.025245,0.158886752,0.4
0.037136,0.192707032,0.4
0.03554,0.188520556,0.4
0.030665,0.175114248,0.4
0.02624,0.161987654,0.4
0.022124,0.148741386,0.4
0.019544,0.139799857,0.4
0.017321,0.13160927,0.4
0.017321,0.13160927,0.4
0.018745,0.136912381,0.4
0.011764,0.108461975,0.4
0.003481,0.059,0.1
0.000745,0.027294688,0.01
0.000436,0.020880613,0.01
0.001096,0.033105891,0.1
0.001921,0.043829214,0.1
0.002289,0.047843495,0.1
0.002281,0.047759816,0.1
0.002284,0.047791213,0.1
0.002056,0.045343136,0.1
0.002201,0.046914816,0.1
0.002641,0.051390661,0.1
0.002524,0.050239427,0.1
0.002525,0.050249378,0.1
0.002276,0.047707442,0.1
0.001625,0.040311289,0.1
0.001225,0.035,0.1
0.001504,0.038781439,0.1
0.001321,0.036345564,0.1
0.00158,0.039749214,0.1
0.00148,0.038470768,0.1
0.001336,0.036551334,0.1
0.001364,0.036932371,0.1
0.001381,0.037161808,0.1
0.001741,0.041725292,0.1
0.002224,0.047159304,0.1
0.002476,0.049759421,0.1
0.001324,0.036386811,0.1
0.003425,0.0585235,0.1
0.008369,0.091482239,0.1
0.010809,0.103966341,0.4
0.01188,0.108995413,0.4
0.011505,0.107261363,0.4
0.013105,0.114477072,0.4
0.019276,0.138838035,0.4
0.028545,0.168952656,0.4
0.034376,0.185407659,0.4
0.035976,0.189673404,0.4
0.034856,0.186697616,0.4
0.0359,0.189472953,0.4
0.050321,0.224323427,0.4
0.067289,0.259401234,0.4
0.079644,0.282212686,0.4
0.079325,0.281646942,0.4
0.068444,0.261618042,0.4
0.05366,0.231646282,0.4
0.047189,0.217230293,0.4
0.048421,0.220047722,0.4
0.051781,0.227554389,0.4
0.051429,0.226779629,0.4
0.046584,0.215833269,0.4
0.040824,0.202049499,0.4
0.027121,0.164684547,0.4
0.019216,0.138621788,0.4
0.013969,0.118190524,0.4
0.014489,0.120370262,0.4
0.030356,0.174229733,0.4
0.055949,0.23653541,0.4
0.092069,0.30342874,0.4
0.11966,0.345919066,0.4
0.127896,0.357625502,0.4
0.107949,0.328555931,0.4
0.086461,0.294042514,0.4
0.083644,0.289212724,0.4
0.190925,0.436949654,0.4
0.241925,0.49185872,1.0
0.250741,0.500740452,1.0
0.235365,0.485144308,1.0
0.197829,0.444779721,0.4
0.180624,0.424998824,0.4
0.192444,0.438684397,0.4
0.215676,0.464409302,1.0
0.241949,0.491883116,1.0
0.2543,0.504281667,1.0
0.152396,0.390379303,0.4
0.083024,0.288138855,0.4
0.058589,0.242051647,0.4
0.03826,0.195601636,0.4
0.145149,0.380984252,0.4
0.254709,0.504687032,1.0
0.290996,0.539440451,1.0
0.256401,0.506360543,1.0
0.226305,0.475715251,1.0
0.183276,0.428107463,0.4
0.157501,0.396863957,0.4
0.177445,0.421242211,0.4
0.248584,0.498581989,1.0
0.336841,0.580380048,1.0
0.35852,0.598765396,1.0
0.286616,0.535365296,1.0
0.186376,0.431712868,0.4
0.169864,0.412145605,0.4
0.106696,0.326643537,0.4
0.136376,0.369291213,0.4
0.220424,0.469493344,1.0
0.493949,0.702815054,1.0
0.591365,0.769002601,1.0
0.52984,0.727901092,1.0
0.437461,0.661408346,1.0
0.350664,0.592168895,1.0
0.298901,0.546718392,1.0
0.28922,0.537791781,1.0
0.321729,0.567211601,1.0
0.37096,0.609064857,1.0
0.390541,0.624932796,1.0
0.211276,0.459647691,1.0
0.069836,0.264265018,0.4
0.032536,0.180377382,0.4
0.047109,0.217046078,0.4
0.107016,0.327133,0.4
0.211956,0.460386794,1.0
0.249784,0.499783953,1.0
0.248805,0.498803569,1.0
0.215356,0.464064651,1.0
0.172481,0.415308319,0.4
0.15666,0.395802981,0.4
0.190285,0.436216689,0.4
0.260581,0.510471351,1.0
0.31948,0.565225619,1.0
0.320164,0.565830363,1.0
0.231076,0.480703651,1.0
0.15786,0.397315995,0.4
0.117264,0.342438316,0.4
0.146624,0.382915134,0.4
0.226864,0.476302425,1.0
0.299284,0.547068551,1.0
0.286321,0.535089712,1.0
0.235264,0.485040205,1.0
0.175489,0.418914072,0.4
0.128536,0.358519177,0.4
0.110805,0.33287385,0.4
0.12648,0.355640268,0.4
0.168501,0.410488733,0.4
0.178904,0.422970448,0.4
0.144856,0.380599527,0.4
0.077489,0.278368461,0.4
0.053816,0.231982758,0.4
0.045956,0.214373506,0.4
0.043001,0.207366825,0.4
0.132336,0.363780153,0.4
0.204309,0.452005531,1.0
0.227236,0.476692773,1.0
0.196024,0.442745977,0.4
0.157901,0.397367588,0.4
0.1211,0.347994253,0.4
0.108304,0.329095731,0.4
0.124864,0.353361005,0.4
0.155685,0.394569386,0.4
0.184109,0.429079247,0.4
0.155381,0.394183967,0.4
0.100661,0.317271177,0.4
0.04638,0.215360163,0.4
0.03828,0.195652754,0.4
0.022824,0.15107614,0.4
0.037625,0.193971647,0.4
0.066521,0.257916653,0.4
0.18806,0.433658852,0.4
0.221741,0.470893831,1.0
0.215229,0.463927796,1.0
0.191436,0.437533999,0.4
0.155081,0.39380325,0.4
0.121865,0.349091679,0.4
0.142316,0.377247929,0.4
0.198161,0.445152783,0.4
0.28032,0.529452547,1.0
0.343649,0.586215831,1.0
0.273176,0.522662415,1.0
0.202469,0.449965554,1.0
0.143461,0.378762459,0.4
0.103876,0.322297999,0.4
0.120704,0.347424812,0.4
0.199985,0.447196825,0.4
0.277961,0.527220068,1.0
0.307601,0.554617886,1.0
0.265201,0.514976699,1.0
0.193696,0.440109077,0.4
0.1135,0.336897611,0.4
0.076925,0.277353565,0.4
0.0814,0.285306852,0.4
0.110001,0.331663987,0.4
0.148761,0.385695476,0.4
0.149985,0.387278969,0.4
0.119961,0.346353865,0.4
0.0762,0.276043475,0.4
0.051749,0.227484065,0.4
0.033941,0.184230833,0.4
0.056216,0.237099135,0.4
0.104285,0.322931881,0.4
0.13256,0.364087901,0.4
0.136144,0.368976964,0.4
0.115684,0.340123507,0.4
0.092504,0.304144702,0.4
0.076601,0.276768857,0.4
0.074264,0.27251422,0.4
0.080884,0.284401125,0.4
0.091009,0.30167698,0.4
0.088216,0.297011784,0.4
0.061449,0.247889088,0.4
0.034896,0.186804711,0.4
0.019921,0.141141773,0.4
0.031729,0.17812636,0.4
0.103889,0.322318166,0.4
0.123041,0.350772006,0.4
0.113096,0.336297487,0.4
0.099564,0.315537636,0.4
0.087065,0.295067789,0.4
0.075801,0.275319814,0.4
0.067849,0.260478406,0.4
0.0749,0.273678644,0.4
0.101001,0.317806545,0.4
0.126121,0.355135186,0.4
0.082721,0.287612587,0.4
0.047724,0.218458234,0.4
0.039681,0.199200904,0.4
0.05068,0.225122189,0.4
0.078184,0.27961402,0.4
0.144136,0.379652473,0.4
0.16102,0.401272974,0.4
0.167345,0.409078232,0.4
0.150481,0.387918806,0.4
0.1135,0.336897611,0.4
0.071164,0.266765815,0.4
0.048304,0.21978171,0.4
0.06136,0.247709507,0.4
0.116116,0.340757979,0.4
0.169729,0.411981796,0.4
0.153721,0.392072697,0.4
0.1382,0.371752606,0.4
0.108169,0.328890559,0.4
0.088401,0.297323057,0.4
0.08598,0.293223464,0.4
0.094989,0.308202855,0.4
0.130109,0.360706252,0.4
0.184136,0.429110708,0.4
0.195784,0.442474858,0.4
0.150469,0.387903338,0.4
0.092709,0.304481527,0.4
0.056461,0.237615235,0.4
0.050045,0.223707398,0.4
0.057676,0.240158281,0.4
0.068204,0.261158955,0.4
0.071896,0.268134295,0.4
0.063745,0.252477722,0.4
0.040009,0.200022499,0.4
0.018841,0.137262522,0.4
0.012505,0.111825757,0.4
0.009864,0.099317672,0.1
0.011309,0.106343782,0.4
0.016904,0.130015384,0.4
