#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
2495911,4.47,-1.40,6.30,0.91,-0.20,-0.68
2495921,3.63,-1.42,5.34,0.81,-0.22,-0.81
2495931,2.64,-1.28,4.59,0.71,-0.24,-0.91
2495941,1.62,-1.13,3.79,0.59,-0.28,-0.99
2495951,0.71,-0.96,3.07,0.45,-0.29,-1.04
2495961,-0.25,-0.72,2.45,0.29,-0.28,-1.07
2495971,-1.20,-0.39,1.95,0.12,-0.25,-1.08
2495981,-1.95,-0.07,1.58,-0.06,-0.19,-1.09
2495991,-2.99,0.18,1.31,-0.25,-0.11,-1.10
2496001,-4.39,0.47,1.33,-0.45,-0.06,-1.10
2496011,-6.09,0.87,1.79,-0.65,-0.01,-1.05
2496021,-8.01,1.33,2.61,-0.82,0.02,-0.92
2496031,-9.80,1.76,3.58,-0.96,0.07,-0.72
2496041,-11.07,1.91,4.60,-1.09,0.13,-0.45
2496051,-11.82,2.01,6.21,-1.20,0.15,-0.12
2496061,-11.62,1.87,8.28,-1.27,0.13,0.24
2496071,-10.77,1.82,10.58,-1.27,0.06,0.59
2496081,-9.40,1.80,12.98,-1.18,-0.00,0.90
2496091,-7.58,1.75,15.01,-1.01,-0.05,1.18
2496101,-5.21,1.72,16.32,-0.76,-0.05,1.41
2496111,-2.08,1.55,17.05,-0.49,-0.02,1.54
